"age_group","Sex_B01ID","mMETs","IndividualID","sum_MMETh","total_mmet"
" 75 - 79 ",1,0,2012009978,0,0
" 75 - 79 ",2,0,2012009979,0,0
" 70 - 74 ",1,0,2012009980,0,0
" 70 - 74 ",2,12.25,2012009981,0,12.25
" 40 - 49 ",1,13.12,2012009982,0,13.12
" 40 - 49 ",2,0,2012009983,0,0
"20",2,0,2012009984,4.5,4.5
" 80 - 84 ",2,0,2012009985,0,0
" 40 - 49 ",2,0,2012009986,0,0
" 40 - 49 ",1,0,2012009987,0,0
" 30 - 39 ",1,10,2012009992,0,10
" 40 - 49 ",2,0,2012009993,0,0
" 30 - 39 ",1,24.08,2012009994,7.96,32.04
" 70 - 74 ",2,0,2012009997,0,0
" 26 - 29 ",2,0,2012009998,0,0
" 70 - 74 ",1,0,2012010001,0,0
" 70 - 74 ",2,0,2012010002,0,0
" 70 - 74 ",1,0,2012010003,0,0
" 40 - 49 ",2,9.37,2012010004,14.7,24.07
" 80 - 84 ",2,0,2012010005,0,0
" 60 - 64 ",1,11.81,2012010006,21.23,33.04
" 30 - 39 ",2,0,2012010007,0,0
" 50 - 59 ",1,4.62,2012010008,10.2,14.82
" 40 - 49 ",2,17,2012010009,7.8,24.8
" 21 - 25 ",2,17.5,2012010010,3,20.5
"19",2,3,2012010011,4.2,7.2
"19",2,45.12,2012010015,13.51,58.63
" 50 - 59 ",2,0,2012010016,4.44,4.44
" 50 - 59 ",1,5,2012010017,4.44,9.44
" 26 - 29 ",2,7.87,2012010018,0,7.87
" 21 - 25 ",1,11.75,2012010019,0,11.75
" 50 - 59 ",1,19.87,2012010020,0,19.87
" 50 - 59 ",2,0,2012010021,0,0
" 21 - 25 ",2,1.67e-09,2012010022,0,1.67e-09
" 50 - 59 ",1,0,2012010023,0,0
" 60 - 64 ",2,0,2012010024,0,0
" 40 - 49 ",2,6.25,2012010025,0,6.25
" 50 - 59 ",1,1.75,2012010026,0,1.75
"19",2,5,2012010027,0,5
"18",2,0,2012010028,0,0
" 40 - 49 ",1,50.75,2012010030,0,50.75
" 30 - 39 ",1,18.75,2012010031,0,18.75
" 40 - 49 ",1,11.25,2012010032,21.76,33.01
" 40 - 49 ",2,0,2012010033,9.6,9.6
" 80 - 84 ",1,6.12,2012010035,0,6.12
" 80 - 84 ",2,0,2012010036,0,0
" 40 - 49 ",2,2.33,2012010037,16.2,18.53
" 40 - 49 ",1,8.54,2012010038,3.42,11.96
" 60 - 64 ",2,0,2012010039,14.88,14.88
" 50 - 59 ",1,19.37,2012010040,0,19.37
" 75 - 79 ",1,0,2012010041,4.8,4.8
" 30 - 39 ",1,0,2012010042,7.22,7.22
" 30 - 39 ",2,0,2012010043,7.22,7.22
" 21 - 25 ",2,12.75,2012010045,8.4,21.15
"20",1,42,2012010046,2.4,44.4
" 30 - 39 ",2,23.25,2012010049,0,23.25
" 30 - 39 ",1,13.66,2012010050,0,13.66
" 50 - 59 ",1,0,2012010053,14.7,14.7
" 50 - 59 ",2,12,2012010054,14.1,26.1
" 60 - 64 ",2,9.2,2012010055,5.04,14.24
" 30 - 39 ",1,1.67e-09,2012010056,0,1.67e-09
" 70 - 74 ",2,0,2012010057,0,0
" 80 - 84 ",1,0,2012010058,0,0
" 40 - 49 ",2,0,2012010059,21.6,21.6
" 40 - 49 ",1,2.91,2012010060,0,2.91
" 30 - 39 ",2,19,2012010062,21.6,40.6
" 40 - 49 ",1,8.33,2012010063,0,8.33
" 26 - 29 ",2,45.37,2012010066,28.56,73.93
" 75 - 79 ",2,25.5,2012010067,0,25.5
" 50 - 59 ",2,0,2012010068,0,0
" 65 - 69 ",1,43.12,2012010069,0,43.12
" 60 - 64 ",1,0,2012010070,9.6,9.6
" 50 - 59 ",2,0,2012010071,0,0
" 30 - 39 ",2,5.25,2012010072,0,5.25
" 30 - 39 ",1,10,2012010073,0,10
" 60 - 64 ",1,0,2012010074,0,0
" 60 - 64 ",2,0,2012010075,0,0
" 60 - 64 ",1,0,2012010076,14.4,14.4
" 50 - 59 ",2,0,2012010077,23.04,23.04
" 40 - 49 ",1,0,2012010078,0,0
" 40 - 49 ",2,0,2012010079,0,0
" 21 - 25 ",2,42,2012010080,10.2,52.2
" 21 - 25 ",2,7.87,2012010081,0,7.87
"18",2,0,2012010082,0,0
" 40 - 49 ",2,75,2012010086,68.86,143.86
" 30 - 39 ",1,45,2012010087,72.46,117.46
" 21 - 25 ",2,0,2012010091,0,0
" 21 - 25 ",2,0,2012010093,0,0
" 30 - 39 ",1,31.25,2012010094,9.6,40.85
" 21 - 25 ",2,7.5,2012010095,5.64,13.14
" 30 - 39 ",2,0,2012010100,14.4,14.4
" 21 - 25 ",2,30.75,2012010101,14.4,45.15
" 21 - 25 ",1,13.33,2012010102,1.8,15.13
" 60 - 64 ",2,1.7,2012010103,0,1.7
" 60 - 64 ",1,15.43,2012010106,0,15.43
" 60 - 64 ",2,9.37,2012010107,0,9.37
" 80 - 84 ",2,0,2012010108,4.21,4.21
" 65 - 69 ",2,26.25,2012010109,0,26.25
" 70 - 74 ",1,0.43,2012010110,0,0.43
" 50 - 59 ",1,0,2012010111,14.4,14.4
" 50 - 59 ",1,0,2012010112,14.4,14.4
" 75 - 79 ",2,0,2012010113,12,12
" 40 - 49 ",1,20.12,2012010114,32.55,52.67
" 30 - 39 ",1,0,2012010115,10.86,10.86
" 70 - 74 ",2,0,2012010120,7.2,7.2
" 80 - 84 ",1,0,2012010121,0,0
" 75 - 79 ",1,14,2012010125,0,14
" 50 - 59 ",2,19,2012010126,1.2,20.2
" 50 - 59 ",1,3.5,2012010127,0,3.5
" 21 - 25 ",1,8.37,2012010128,0,8.37
" 65 - 69 ",2,0,2012010129,4.2,4.2
" 70 - 74 ",1,0,2012010130,4.2,4.2
" 30 - 39 ",2,0,2012010131,15,15
" 30 - 39 ",1,0,2012010132,0,0
" 75 - 79 ",2,3.75,2012010135,7.22,10.97
" 75 - 79 ",1,0,2012010136,0,0
" 60 - 64 ",2,0,2012010137,0,0
" 70 - 74 ",2,15.25,2012010138,0,15.25
" 70 - 74 ",1,9.84,2012010139,0,9.84
" 30 - 39 ",2,5.75,2012010140,38.99,44.74
" 30 - 39 ",2,0,2012010144,0,0
" 40 - 49 ",1,1.75,2012010145,0,1.75
" 30 - 39 ",2,7,2012010147,4.44,11.44
" 40 - 49 ",1,54.5,2012010148,24.36,78.86
" 40 - 49 ",1,13.75,2012010151,0,13.75
" 40 - 49 ",2,8,2012010152,0,8
" 21 - 25 ",2,0,2012010154,0,0
" 21 - 25 ",1,22,2012010155,4.5,26.5
" 60 - 64 ",1,35,2012010157,0,35
" 60 - 64 ",2,3.5,2012010158,0,3.5
" 30 - 39 ",1,0,2012010159,0,0
" 75 - 79 ",2,0,2012010160,4.2,4.2
" 70 - 74 ",2,0,2012010161,0,0
" 75 - 79 ",1,0,2012010162,2.88,2.88
" 40 - 49 ",1,11.37,2012010163,0,11.37
" 40 - 49 ",2,0,2012010164,4.8,4.8
" 65 - 69 ",2,0,2012010167,54.5999999999999,54.5999999999999
" 70 - 74 ",1,0,2012010168,7.2,7.2
" 40 - 49 ",2,0,2012010169,0,0
" 40 - 49 ",2,7,2012010170,4.8,11.8
" 40 - 49 ",1,0,2012010171,7.2,7.2
" 21 - 25 ",1,12.91,2012010172,7.2,20.11
" 60 - 64 ",2,3.75,2012010174,12.56,16.31
" 50 - 59 ",1,14.25,2012010176,8.1,22.35
" 50 - 59 ",2,0,2012010177,8.1,8.1
" 70 - 74 ",1,5.25,2012010178,0,5.25
" 70 - 74 ",2,1.75,2012010179,2.4,4.15
" 40 - 49 ",2,34.33,2012010180,1.8,36.13
" 50 - 59 ",1,0,2012010183,3.6,3.6
" 50 - 59 ",2,0,2012010184,9.3,9.3
" 30 - 39 ",1,0,2012010185,6.72,6.72
" 30 - 39 ",2,11.62,2012010186,4.2,15.82
" 30 - 39 ",1,0,2012010188,5.88,5.88
" 50 - 59 ",2,0,2012010189,19.2,19.2
" 60 - 64 ",1,0,2012010190,0,0
" 30 - 39 ",2,0,2012010192,26.4,26.4
" 30 - 39 ",1,0,2012010193,12,12
" 30 - 39 ",1,0,2012010200,3.36,3.36
" 30 - 39 ",1,3.5,2012010201,13.81,17.31
" 50 - 59 ",1,7.87,2012010202,9.6,17.47
" 50 - 59 ",2,0,2012010203,9.6,9.6
" 26 - 29 ",2,0,2012010204,19.2,19.2
"19",1,16,2012010205,14.4,30.4
" 60 - 64 ",2,0,2012010215,4.21,4.21
" 21 - 25 ",2,0,2012010220,9.6,9.6
" 21 - 25 ",1,48.56,2012010221,11.4,59.96
" 50 - 59 ",1,10.5,2012010223,2.4,12.9
" 50 - 59 ",2,2.5,2012010224,10.2,12.7
" 40 - 49 ",1,0,2012010225,25.23,25.23
" 50 - 59 ",2,0,2012010226,39.3,39.3
" 21 - 25 ",1,8.37,2012010227,17.3,25.67
"20",1,0,2012010228,9.6,9.6
" 30 - 39 ",1,0,2012010229,0,0
" 30 - 39 ",2,0,2012010230,0,0
" 40 - 49 ",2,0,2012010233,18.61,18.61
" 40 - 49 ",1,0,2012010234,0,0
" 21 - 25 ",2,0,2012010235,26.1,26.1
" 40 - 49 ",1,0,2012010237,0,0
" 40 - 49 ",2,2.5,2012010238,0,2.5
"19",2,0,2012010239,5.4,5.4
" 21 - 25 ",2,0.93,2012010240,0,0.93
" 30 - 39 ",2,17.5,2012010241,10.74,28.24
" 30 - 39 ",1,6.75,2012010242,0,6.75
" 50 - 59 ",1,0,2012010244,0,0
" 50 - 59 ",2,0,2012010245,5.76,5.76
" 75 - 79 ",1,12.5,2012010248,0,12.5
" 65 - 69 ",2,0,2012010249,0,0
" 40 - 49 ",1,2.62,2012010250,2.4,5.02
" 40 - 49 ",2,0,2012010251,0,0
" 30 - 39 ",2,35.25,2012010254,2.4,37.65
" 21 - 25 ",2,2.5,2012010255,67.5,70
" 21 - 25 ",1,5.62,2012010256,0,5.62
" 50 - 59 ",1,80,2012010258,0,80
" 40 - 49 ",2,1.66,2012010259,14.4,16.06
" 21 - 25 ",2,0.93,2012010260,8.1,9.03
" 75 - 79 ",2,0,2012010262,0,0
" 40 - 49 ",1,7.5,2012010263,18,25.5
" 50 - 59 ",1,28,2012010264,2.7,30.7
" 40 - 49 ",2,6.25,2012010265,14.7,20.95
"18",1,57.91,2012010267,16.8,74.71
" 65 - 69 ",1,0,2012010268,0,0
" 65 - 69 ",2,0.21,2012010269,0,0.21
" 50 - 59 ",2,0,2012010274,0,0
" 50 - 59 ",1,0,2012010275,0,0
" 21 - 25 ",1,0,2012010276,0,0
" 75 - 79 ",1,0,2012010278,0,0
" 75 - 79 ",2,0,2012010279,0,0
" 75 - 79 ",1,10.5,2012010280,0,10.5
" 65 - 69 ",2,0,2012010281,0,0
" 50 - 59 ",2,8.5,2012010282,45.6,54.1
" 60 - 64 ",1,3.5,2012010283,0,3.5
" 50 - 59 ",2,7.93,2012010284,0,7.93
" 70 - 74 ",1,2.33,2012010285,0,2.33
" 40 - 49 ",1,3.5,2012010286,0,3.5
" 40 - 49 ",2,18.22,2012010287,0,18.22
" 65 - 69 ",2,1.45,2012010289,10.81,12.26
" 40 - 49 ",2,11.66,2012010292,3.62,15.28
" 40 - 49 ",1,8.66,2012010293,0,8.66
" 21 - 25 ",2,18.75,2012010294,0,18.75
" 65 - 69 ",2,0,2012010296,28.8,28.8
" 70 - 74 ",1,0.43,2012010297,28.2,28.63
" 70 - 74 ",2,0,2012010298,0,0
" 50 - 59 ",1,0,2012010299,25.2,25.2
" 40 - 49 ",1,15.62,2012010300,0,15.62
" 50 - 59 ",2,4.37,2012010301,0,4.37
" 26 - 29 ",1,90.75,2012010302,0,90.75
" 65 - 69 ",2,0,2012010304,4.32,4.32
" 40 - 49 ",1,0,2012010305,7.8,7.8
" 30 - 39 ",2,0,2012010306,0,0
" 50 - 59 ",2,4.08,2012010309,13.46,17.54
" 50 - 59 ",1,0,2012010310,0,0
" 21 - 25 ",2,1.75,2012010311,0,1.75
" 21 - 25 ",1,0,2012010312,0,0
" 30 - 39 ",2,0,2012010313,16.8,16.8
" 40 - 49 ",1,10.58,2012010314,0,10.58
" 50 - 59 ",2,32.5,2012010317,0,32.5
" 50 - 59 ",1,2.18,2012010318,0,2.18
" 26 - 29 ",2,7.5,2012010319,0,7.5
" 30 - 39 ",1,55.62,2012010320,0,55.62
" 60 - 64 ",2,0,2012010322,24.62,24.62
" 65 - 69 ",1,4.37,2012010323,27.34,31.71
" 50 - 59 ",2,12.37,2012010324,0,12.37
" 65 - 69 ",2,0,2012010325,0,0
" 75 - 79 ",1,0,2012010326,0,0
" 30 - 39 ",2,36.08,2012010327,0,36.08
" 30 - 39 ",1,0,2012010328,0,0
" 60 - 64 ",2,10,2012010332,0,10
" 75 - 79 ",1,0,2012010333,0,0
" 50 - 59 ",2,5.37,2012010334,0,5.37
" 50 - 59 ",1,0,2012010335,0,0
" 40 - 49 ",1,0,2012010336,9.6,9.6
" 40 - 49 ",2,0,2012010337,2.4,2.4
" 21 - 25 ",1,0,2012010338,0,0
" 21 - 25 ",1,0,2012010339,0,0
" 60 - 64 ",1,0,2012010342,0,0
" 50 - 59 ",2,3.75,2012010343,0,3.75
" 40 - 49 ",2,0,2012010344,0,0
" 80 - 84 ",1,0,2012010347,2.4,2.4
" 80 - 84 ",2,8.16,2012010348,2.4,10.56
" 40 - 49 ",1,20.12,2012010350,0,20.12
" 40 - 49 ",2,0,2012010351,0,0
"20",1,3.5,2012010352,7.24,10.74
"18",2,1.67e-09,2012010353,0,1.67e-09
" 70 - 74 ",1,0,2012010355,8.4,8.4
" 60 - 64 ",2,0,2012010356,4.2,4.2
" 50 - 59 ",1,0,2012010357,0,0
" 50 - 59 ",2,0,2012010358,0,0
"18",1,54,2012010359,0,54
" 40 - 49 ",1,66.5,2012010361,0,66.5
" 30 - 39 ",2,0,2012010362,3.6,3.6
" 65 - 69 ",1,7,2012010364,7.2,14.2
" 65 - 69 ",2,0,2012010365,9.6,9.6
" 75 - 79 ",1,17,2012010366,0,17
" 70 - 74 ",2,0,2012010367,0,0
" 70 - 74 ",1,40,2012010368,0,40
" 65 - 69 ",2,6.75,2012010369,0,6.75
" 75 - 79 ",1,0,2012010370,48.3,48.3
" 70 - 74 ",2,0,2012010371,0,0
" 65 - 69 ",1,0,2012010372,0,0
" 60 - 64 ",2,8.5,2012010373,6,14.5
" 40 - 49 ",1,25,2012010374,14.4,39.4
" 26 - 29 ",2,0,2012010375,0,0
" 75 - 79 ",1,17.5,2012010378,23.42,40.92
" 75 - 79 ",2,0.87,2012010379,16.8,17.67
" 75 - 79 ",1,5.62,2012010380,0,5.62
" 75 - 79 ",2,3.5,2012010381,0,3.5
" 30 - 39 ",1,2.93,2012010382,7.2,10.13
" 26 - 29 ",2,0,2012010383,1.8,1.8
" 30 - 39 ",1,0,2012010386,5.64,5.64
" 65 - 69 ",2,0,2012010387,0,0
" 40 - 49 ",1,3.5,2012010388,13.54,17.04
" 30 - 39 ",2,3.5,2012010389,4.42,7.92
" 60 - 64 ",2,0,2012010390,38.77,38.77
" 65 - 69 ",1,40.5,2012010391,28.69,69.19
" 21 - 25 ",1,21.33,2012010392,0,21.33
" 40 - 49 ",1,5.83,2012010393,9.55,15.38
" 40 - 49 ",2,0,2012010394,12.62,12.62
" 65 - 69 ",2,18.75,2012010399,2.7,21.45
" 40 - 49 ",1,5.93,2012010405,0,5.93
" 40 - 49 ",2,0,2012010406,1.8,1.8
" 60 - 64 ",1,0,2012010408,0,0
" 50 - 59 ",2,0,2012010409,6,6
" 30 - 39 ",2,0,2012010411,3.61,3.61
" 30 - 39 ",1,0.87,2012010412,3.61,4.48
" 70 - 74 ",1,0,2012010413,26.44,26.44
" 40 - 49 ",1,0,2012010414,0,0
" 30 - 39 ",1,0,2012010415,11.4,11.4
" 30 - 39 ",2,0,2012010416,6.6,6.6
" 85  +",1,0,2012010419,0,0
" 75 - 79 ",2,18,2012010420,0,18
" 30 - 39 ",2,0,2012010421,0,0
" 30 - 39 ",1,32.66,2012010422,0,32.66
" 50 - 59 ",1,5.25,2012010424,9.6,14.85
" 75 - 79 ",2,0,2012010425,14.4,14.4
" 30 - 39 ",1,59.04,2012010426,3.6,62.64
" 26 - 29 ",2,6.18,2012010427,0,6.18
" 26 - 29 ",1,38.5,2012010428,0,38.5
" 30 - 39 ",1,3.75,2012010432,12.12,15.87
" 30 - 39 ",2,0,2012010433,10.5,10.5
" 75 - 79 ",1,0,2012010436,9.6,9.6
" 75 - 79 ",2,0,2012010437,9.6,9.6
" 40 - 49 ",1,10.93,2012010438,0,10.93
" 30 - 39 ",2,0,2012010439,0,0
" 60 - 64 ",1,0,2012010442,0,0
" 50 - 59 ",2,0,2012010443,0,0
" 30 - 39 ",1,0,2012010444,2.4,2.4
" 26 - 29 ",1,32.93,2012010445,0,32.93
" 26 - 29 ",2,0,2012010446,0,0
" 80 - 84 ",1,0,2012010447,0,0
" 26 - 29 ",2,0,2012010448,4.5,4.5
" 26 - 29 ",1,48.56,2012010449,31.72,80.28
" 75 - 79 ",2,0,2012010451,4.5,4.5
" 80 - 84 ",1,0,2012010452,4.5,4.5
" 40 - 49 ",2,26.75,2012010455,4.2,30.95
" 40 - 49 ",1,21,2012010456,6.3,27.3
" 50 - 59 ",2,0,2012010457,0,0
" 40 - 49 ",2,10,2012010460,0,10
" 40 - 49 ",1,50.75,2012010461,0,50.75
" 85  +",1,6.66,2012010464,9.6,16.26
" 85  +",2,0,2012010465,9.6,9.6
" 40 - 49 ",2,35,2012010466,12.9,47.9
" 30 - 39 ",1,15,2012010467,0,15
" 65 - 69 ",1,0,2012010469,0,0
" 60 - 64 ",2,0.87,2012010470,1.8,2.67
" 40 - 49 ",2,0,2012010471,43.7,43.7
" 75 - 79 ",1,21.87,2012010473,64.96,86.83
" 70 - 74 ",2,71.02,2012010474,0,71.02
" 50 - 59 ",2,1.25,2012010475,0,1.25
" 60 - 64 ",1,0,2012010476,38.7,38.7
" 80 - 84 ",1,0,2012010479,0.9,0.9
" 80 - 84 ",2,5,2012010480,0.9,5.9
" 40 - 49 ",1,22.75,2012010481,0,22.75
" 40 - 49 ",2,75,2012010482,3.9,78.9
" 80 - 84 ",2,0,2012010488,0,0
" 85  +",1,7.37,2012010489,0,7.37
" 85  +",1,11.25,2012010490,0,11.25
" 85  +",2,0,2012010491,0,0
" 65 - 69 ",1,0,2012010492,0,0
" 60 - 64 ",2,0,2012010493,14.4,14.4
" 60 - 64 ",2,7.75,2012010494,0,7.75
" 50 - 59 ",1,0,2012010495,0,0
" 40 - 49 ",2,10,2012010496,0,10
" 40 - 49 ",1,3.66,2012010497,21.3,24.96
" 21 - 25 ",2,0,2012010500,17.1,17.1
" 21 - 25 ",1,8.68,2012010501,3.9,12.58
" 60 - 64 ",1,0,2012010502,0,0
" 65 - 69 ",2,0,2012010503,0,0
" 40 - 49 ",2,6.25,2012010504,0,6.25
" 40 - 49 ",1,7.5,2012010505,1.62,9.12
" 30 - 39 ",2,5.75,2012010508,4.8,10.55
" 30 - 39 ",1,14.75,2012010509,0,14.75
" 30 - 39 ",2,7.87,2012010512,0,7.87
" 30 - 39 ",1,0.62,2012010513,9.06,9.68
" 30 - 39 ",2,5,2012010516,9.6,14.6
" 30 - 39 ",1,10,2012010517,9.6,19.6
" 70 - 74 ",2,4.5,2012010519,7.02,11.52
" 40 - 49 ",2,0,2012010520,16.32,16.32
" 40 - 49 ",1,5.62,2012010521,0,5.62
" 40 - 49 ",2,0,2012010522,0,0
" 26 - 29 ",2,0,2012010525,43.35,43.35
" 70 - 74 ",2,0,2012010531,36.6,36.6
" 26 - 29 ",2,25.75,2012010532,8.4,34.15
" 65 - 69 ",2,0,2012010533,15.36,15.36
" 60 - 64 ",1,0,2012010534,20.41,20.41
" 40 - 49 ",1,0,2012010540,37.2,37.2
" 40 - 49 ",1,0,2012010544,9.96,9.96
" 30 - 39 ",2,11.54,2012010545,8.1,19.64
" 30 - 39 ",1,19.25,2012010546,0,19.25
" 30 - 39 ",2,0,2012010547,0,0
" 70 - 74 ",2,0,2012010548,0,0
" 30 - 39 ",2,0,2012010549,0,0
" 30 - 39 ",1,20.72,2012010550,7.2,27.92
" 50 - 59 ",2,4.37,2012010552,0,4.37
" 50 - 59 ",1,10.5,2012010553,0,10.5
" 30 - 39 ",1,0,2012010555,0,0
" 70 - 74 ",2,0.87,2012010556,3.93,4.8
" 75 - 79 ",1,0,2012010557,9.62,9.62
" 30 - 39 ",2,0,2012010558,0,0
" 30 - 39 ",1,23.66,2012010559,0,23.66
" 30 - 39 ",2,0,2012010560,0,0
" 30 - 39 ",1,0,2012010561,0,0
" 80 - 84 ",1,0,2012010565,0,0
" 80 - 84 ",2,0,2012010566,0,0
" 60 - 64 ",1,75,2012010567,1.8,76.8
" 50 - 59 ",2,0,2012010568,0,0
" 30 - 39 ",2,14.75,2012010569,0,14.75
" 80 - 84 ",1,7.37,2012010570,0,7.37
" 80 - 84 ",2,0,2012010571,0,0
" 30 - 39 ",2,0,2012010572,27.3,27.3
" 40 - 49 ",1,0,2012010573,0,0
" 70 - 74 ",1,0,2012010575,18.94,18.94
" 60 - 64 ",2,0,2012010576,4.5,4.5
" 50 - 59 ",1,19.12,2012010577,16.86,35.98
" 50 - 59 ",2,0,2012010578,1.62,1.62
" 21 - 25 ",2,19.12,2012010579,1.8,20.92
" 70 - 74 ",2,0,2012010580,4.2,4.2
" 75 - 79 ",1,0,2012010581,15.6,15.6
" 26 - 29 ",1,1.75,2012010582,0,1.75
" 60 - 64 ",1,51,2012010583,17.42,68.42
" 50 - 59 ",2,5.25,2012010584,9.6,14.85
"20",1,55.5,2012010585,8.71,64.21
" 21 - 25 ",2,36.7,2012010586,2.1,38.8
" 30 - 39 ",1,31.25,2012010587,8.42,39.67
" 30 - 39 ",2,0,2012010588,16.92,16.92
" 60 - 64 ",1,0,2012010591,3.79,3.79
" 50 - 59 ",2,10.5,2012010592,1.8,12.3
" 60 - 64 ",1,0.18,2012010594,0,0.18
" 50 - 59 ",1,0,2012010595,38.96,38.96
" 50 - 59 ",2,0,2012010596,0,0
" 70 - 74 ",1,0,2012010600,0,0
" 50 - 59 ",2,0,2012010601,28.5,28.5
" 21 - 25 ",1,0,2012010602,21.6,21.6
" 60 - 64 ",1,26.93,2012010603,16.2,43.13
" 50 - 59 ",2,0,2012010604,0,0
" 65 - 69 ",1,28,2012010605,0,28
" 50 - 59 ",1,0,2012010606,4.8,4.8
" 60 - 64 ",1,0,2012010610,12.68,12.68
" 50 - 59 ",2,0,2012010611,3.3,3.3
" 70 - 74 ",2,0,2012010612,3.17,3.17
" 30 - 39 ",2,0,2012010613,3,3
" 60 - 64 ",2,37.56,2012010616,0,37.56
" 50 - 59 ",1,52.5,2012010617,0,52.5
" 40 - 49 ",2,20.31,2012010618,0,20.31
" 70 - 74 ",1,1.31,2012010621,2.7,4.01
" 65 - 69 ",2,5,2012010622,2.7,7.7
" 50 - 59 ",1,3,2012010623,4.8,7.8
" 60 - 64 ",2,2.25,2012010624,0,2.25
" 60 - 64 ",2,3.5,2012010625,0,3.5
" 50 - 59 ",1,7.87,2012010626,0,7.87
" 65 - 69 ",2,41.33,2012010627,9,50.33
" 50 - 59 ",1,0,2012010628,9,9
" 65 - 69 ",2,0,2012010629,2.4,2.4
" 60 - 64 ",1,0,2012010630,40.48,40.48
" 50 - 59 ",2,11.87,2012010631,10.89,22.76
" 75 - 79 ",1,42.31,2012010632,12,54.31
" 70 - 74 ",2,24.5,2012010633,1.2,25.7
" 80 - 84 ",1,14.37,2012010634,0,14.37
" 85  +",2,0,2012010635,0,0
" 85  +",1,24.5,2012010636,0,24.5
" 40 - 49 ",2,0,2012010637,0,0
" 40 - 49 ",1,19.5,2012010638,0,19.5
" 50 - 59 ",2,5.5,2012010639,0,5.5
" 60 - 64 ",1,0,2012010640,0,0
" 60 - 64 ",2,0,2012010641,0,0
" 70 - 74 ",2,0.18,2012010642,4.8,4.98
" 65 - 69 ",2,0,2012010643,0,0
" 80 - 84 ",2,0,2012010644,0,0
" 85  +",1,0,2012010645,0,0
" 80 - 84 ",2,0,2012010646,0,0
" 26 - 29 ",2,0,2012010647,4.63,4.63
" 30 - 39 ",1,0,2012010648,12.3,12.3
" 50 - 59 ",2,0.43,2012010650,24,24.43
" 65 - 69 ",2,0,2012010651,9,9
" 70 - 74 ",1,0,2012010652,41.36,41.36
" 30 - 39 ",2,3.75,2012010653,0,3.75
" 40 - 49 ",1,7.87,2012010654,0,7.87
" 50 - 59 ",1,3.5,2012010655,0,3.5
" 26 - 29 ",1,7,2012010657,0,7
" 21 - 25 ",2,79.16,2012010658,0,79.16
" 40 - 49 ",2,5,2012010662,0,5
" 50 - 59 ",1,0,2012010663,0,0
" 21 - 25 ",2,1.25,2012010665,0,1.25
" 65 - 69 ",2,19.16,2012010666,0,19.16
" 65 - 69 ",1,10.5,2012010667,12.02,22.52
" 60 - 64 ",2,0.93,2012010668,4.8,5.73
" 70 - 74 ",2,0,2012010669,0,0
" 75 - 79 ",1,11.83,2012010670,0,11.83
" 30 - 39 ",1,0,2012010671,18.5,18.5
" 21 - 25 ",1,1.75,2012010672,8.88,10.63
" 21 - 25 ",2,4.5,2012010673,7.2,11.7
" 40 - 49 ",2,10.14,2012010674,0,10.14
" 40 - 49 ",2,0.87,2012010676,8.3,9.17
" 40 - 49 ",1,17.79,2012010677,17.7,35.49
" 40 - 49 ",2,85.83,2012010678,1.8,87.63
" 70 - 74 ",1,1.75,2012010679,3,4.75
" 65 - 69 ",2,0,2012010680,4.8,4.8
" 21 - 25 ",2,45.12,2012010681,7.2,52.32
" 60 - 64 ",2,0,2012010683,0,0
" 60 - 64 ",1,0.43,2012010684,0,0.43
" 50 - 59 ",2,5.25,2012010685,8.4,13.65
" 60 - 64 ",1,0,2012010686,21.6,21.6
" 50 - 59 ",2,14.5,2012010687,1.8,16.3
" 65 - 69 ",2,5,2012010690,0,5
" 65 - 69 ",1,56.25,2012010691,2.4,58.65
" 21 - 25 ",2,0,2012010692,2.4,2.4
" 40 - 49 ",2,1.87,2012010695,0,1.87
" 40 - 49 ",1,2.81,2012010696,0,2.81
" 21 - 25 ",1,0,2012010697,0,0
"20",1,0,2012010698,0,0
" 75 - 79 ",1,26.25,2012010699,0,26.25
" 70 - 74 ",2,0,2012010700,0,0
" 50 - 59 ",2,0.62,2012010701,7.46,8.08
" 30 - 39 ",2,0,2012010702,0,0
" 30 - 39 ",1,3.5,2012010703,0,3.5
" 75 - 79 ",1,0.87,2012010705,1.36,2.23
" 70 - 74 ",2,3.5,2012010706,9.6,13.1
" 50 - 59 ",1,0,2012010707,44.42,44.42
" 40 - 49 ",2,3.5,2012010708,0,3.5
" 40 - 49 ",1,0,2012010709,0,0
" 70 - 74 ",1,0,2012010711,0,0
" 50 - 59 ",2,15,2012010712,0,15
" 30 - 39 ",2,16.87,2012010716,2.4,19.27
" 21 - 25 ",1,4.5,2012010718,0,4.5
" 60 - 64 ",1,0,2012010719,0,0
" 50 - 59 ",2,0,2012010720,0,0
" 50 - 59 ",1,14,2012010727,0,14
" 40 - 49 ",2,0,2012010728,0,0
" 21 - 25 ",2,47.54,2012010729,0,47.54
" 40 - 49 ",2,29.83,2012010730,24,53.83
" 50 - 59 ",1,3.5,2012010731,28.8,32.3
" 21 - 25 ",2,0,2012010732,0,0
" 40 - 49 ",2,0,2012010733,0,0
"18",1,4.5,2012010734,13.51,18.01
" 75 - 79 ",1,12.75,2012010735,0,12.75
" 70 - 74 ",1,25.25,2012010740,0,25.25
" 50 - 59 ",1,1.25,2012010741,0,1.25
" 65 - 69 ",1,7,2012010746,0,7
" 60 - 64 ",2,0,2012010747,0,0
